query_id,question,correct_document_id,rank
1089,포츠머스 조약에 따라 일본이 러시아로부터 받아낸 것은?,27657,1
1090,도차기현 남서부에서 군마현 남동부까지의 평야 도시들을 연결하는 노선은 현재 주로 어떤 역할을 하는가?,27435,1
1091,윤치오가 특파대사직에 고용된 것을 막으려한 나라는?,5286,4
1092,766부대의 본부는 북한의 어디에 있나요?,58876,1
1093,수십 년 동안 아카디아 주민들에게 충성 맹세를 받기 위해 매진했던 국가는?,49172,1
1094,하나님을 대신해서 새 언약을 세운 주체는?,48730,3
1095,일본에서 환상게임 애니메이션 TV 시리즈를 약 1년간 방영했던 방송사의 이름은?,7644,7
1096,6월 28일에 북한은 어디를 점거하였는가?,49640,21
1097,티무르 다음으로 바그다드를 다스리게 된 사람은?,13635,1
1098,이규완은 고종 황제를 폐위시킨 이후에 누구를 올리려고 했나요?,9921,1
1099,포켓몬의 종은 총 몇 개인가?,14571,5
1100,한왕은 항우에게서 누구를 빼앗아 자기 편으로 만들려고 했나요?,31786,1
1101,헨리가 리처드를 언덕 아래로 유인하기 위해 타격에 쓴 무기는?,16687,1
1102,스트라디바리우스 악기에 사용된 밀도 높은 단풍나무의 원산지는?,6091,2
1103,육아 적응력이 떨어져 아이들을 방임한 인물은?,58941,1
1104,래드왈드 왕이 죽고난 뒤 그가 다스리던 지역은 어떤 왕국이 통치하게 되었나?,19308,2
1105,왕정이 끝난 뒤 네팔 공산당이 국회에서 차지한 자리의 개수는?,16711,1
1106,함경 방언에 영향을 받은 말들은 어디에서도 쓰이나요?,11330,1
1107,식량이 부족한 시기를 어떻게 표현하는가?,21365,21
1108,일본의 전투기법을 연구하며 중국 군사고문으로서의 역할을 수행한 사람은?,22574,2
1109,고려 태조가 즉위한 곳은 이전에 누가 자리를 잡았던 곳인가요?,5171,21
1110,맥헨리가 육군 장관 자리에 오른 해는?,36375,1
1111,압델 파타 엘시시 이전 이집트 대통령은?,41091,1
1112,로제르에게 안티오키아가 적으로부터 안전한 이유를 전한 사람은?,17173,1
1113,킹을 구하기 위해 그의 아버지가 사용한 기술은?,21588,21
1114,루돌프는 누구 다음으로 죽었는가?,4929,21
1115,방실이가 미군 부대에서 처음으로 활동하기 시작한 해는?,12840,1
1116,미국이 베트남의 정부에 간섭할 수 있게 만든 사건은?,58918,21
1117,밀월 관계로써 미국이 지속적으로 보급하고 있던 것은?,23916,1
1118,17세기 식민지 정착민들이 메이플 시럽 대신 단 맛을 내는데 사용한 것은?,40996,1
1119,고려에 대성아악을 전파한 사람은?,7304,2
1120,헥토르의 부인을 노예로 부렸던 인물은?,33626,1
1121,종자식물의 분지는 무엇이 자란 것인가?,25892,1
1122,프로 베르첼리의 별명은?,60075,1
1123,1854년 미국이 일본과 수교를 하면서 맺은 조약은?,23915,2
1124,티칼에게서 마야의 중심 도시라는 명성을 뺏은 도시는?,12182,1
1125,우찬의 데뷔골 덕분에 페네르바흐체가 얻은 것은 무엇인가?,38464,1
1126,일본의 직선기선 인정요구로 인한 EEZ의 경계는?,5348,2
1127,근대적 대기업은 무엇을 야기하였나?,43550,1
1128,아인이 옥림과 헤어진 이유는?,8950,2
1129,접시 돌리기를 보여준 등장인물은 무슨 동물인가요?,48106,1
1130,코알라는 하루에 최대 얼마 정도의 수면을 취하는가?,5366,6
1131,그리스의 군대를 막기 위해 열강들이 막아버린 지역은?,22887,15
1132,글리세르알데하이드 3-인산이 생성되는 반응은?,56837,2
1133,토미 도허티의 지도 아래 첼시 선수들은 무슨 색 양말을 신게 되었는가?,9844,1
1134,신라시대에 만들어진 작품이라고 추측하는 근거는?,43123,21
1135,예성강 입구에서 대전차포에 피격당한 부대는?,44205,1
1136,니시노미야 이서에서 급행 정기 운행은 언제까지 했나?,30633,1
1137,누구와의 만남이 매사추세츠 족에게는 불행이었는가?,34757,1
1138,제호퍼가 바이에른주 총리직을 죄더한테 넘긴 해는?,60160,1
1139,오버월드의 레벨 제한을 풀기 위해서 플레이어는 능숙도와 완수도에서 어떤 티어를 달성해야 하는가?,57244,1
1140,미시시피 주에서 미시시피 강과 만나는 강은?,36012,1
1141,"의결권 없는 주식을 뺀 발행주식총수에서, 주주가 주식 몇 개를 보유해야 초과 주식에 대해 의사를 표명하지 못하게 되는가?",25212,4
1142,두위밍을 불러 들인 사람은?,45109,1
1143,2014년 박근혜 대통령이 '한반도 평화통일을 위한 구상'을 주제로 한 연설문은 무엇으로 명명되었는가?,33522,1
1144,SS 소속 군인 중 영국 제1 공수 여단 2대대와 교전한 인물은 누구인가?,8406,2
1145,송진우가 윤치호를 찾아온 날은?,5306,6
1146,Presocratics'는 어느 나라 말에서 비롯된 단어인가?,4926,21
1147,노르웨이 사절단이 스웨덴 왕녀를 요구한 것은 언제인가?,50599,3
1148,파르네제가 엘프헬름으로 가기 위해 탄 배의 이름은?,57597,1
1149,돈 봉투를 건네주라고 명령한 사람으로 의심 받은 사람은 누구인가?,30495,1
1150,우르바노 5세가 일시적으로 설립을 허용한 대학교는?,6772,2
1151,인공호흡기에 쓰이는 에너지는 무엇을 통하여 압력을 만들어내나요?,30393,1
1152,트롱트낵 요새는 어느 나라가 사용하는 요새인가?,49446,1
1153,금동신묘명삼존불은 어떤 양식으로 만들어졌는가?,34145,2
1154,국가가 군인 징병시 주민을 찾아 군복무에 적합한지를 파악하는데 필요한 것은?,40859,1
1155,반 아이들에게 세리가 누구를 좋아한다고 들통났나요?,8950,2
1156,2010년 기준으로 유럽 평의회 의원 회의 특별 참가국이 아닌 나라는 어디인가?,17580,1
1157,영화 네파리우스: 머천트 오브 소울스의 유통사는?,49134,1
1158,아뇨나가 두 번째 해외 진출을 한 해는?,42756,1
1159,프라이드 하우스는 누구에 의해 처음 설치되었는가?,39874,1
1160,넬리 킴이 경기에서 은메달을 획득한 종목은 무엇인가?,11982,1
1161,윤치호가 서양인을 높게 평가하면서 사용한 단어는?,5288,8
1162,IPTV가입자가 특정 방송 채널을 시청하기 위해 필요한 장비는 무엇인가?,42521,1
1163,빌리가 정글짐에서 떨어져서 부상당한 부위는?,31314,1
1164,1979년 일본시리즈 우승팀은?,41406,21
1165,존스 일행은 살인 장면을 보고 범인을 쫒을 때 무엇을 타고 이동하는가?,38441,4
1166,내트 터너는 어디 출신인가?,6173,2
1167,1989년 당시 티베트는 어느 나라에게 통제를 받고 있었나요?,54762,1
1168,오이 샌드위치를 처음 만들기 시작한 국가는?,30574,1
1169,아이스크림과 우유를 하나의 음료로 혼합하기 위해 사용하는 컵의 재질은?,17389,1
1170,일부 노선이 어번 네트워크 구역에 소속되지 않았던 해는?,19437,1
1171,윤치호는 어떤 인물의 통역을 맡았나요?,5289,4
1172,마우리츠가 자신의 정적을 제거한 것은 몇 년인가?,20760,1
1173,제니가 아장에 의해 장애를 가지게 된 신체 부위는 어디인가?,28730,3
1174,원숭이들이 도구를 사용하여 견과류를 얻는 모습을 보고 알 수 있는 학습행동은 무엇과 가장 연계되나?,50707,1
1175,아서를 낳은사람의 남편은?,10448,21
1176,문제가 사망한 뒤 왕이 된 사람은 누구인가?,40831,21
1177,스바프를라미는 누구의 손자인가?,39564,1
1178,일제강점기 당시 조선 지식인들이 일본 정부에게 일본인과 동등한 권리를 요구하는 계기가 된 사건은?,9927,1
1179,타티키오스는 1097년에 십자군들을 돕기 위해 어디로 갔나요?,28469,1
1180,조쉬마자의 이적 이후 그의 역할을 대신한 인물은?,60227,1
1181,대한민국에 농구가 처음 상륙한 해는?,4967,2
1182,협동조합당의 근간 역할을 하는 단체는?,44457,1
1183,피츠로이는 항해 중 누구의 생각을 받아들이고 있었나?,26995,1
1184,1949년 8월 6일에 북한군을 발견한 뒤 무찔렀던 연대는?,15328,12
1185,이언 캐머런의 아내가 매킨지 앤드 컴퍼니의 국제 경영 상담자로 일하기 시작한 년도는?,39339,1
1186,오브스테트릭스의 뜻에 대해 연구한 사람은?,48037,1
1187,스페인이 영국에 빼앗겼다가 다시 차지한 지역은?,20326,6
1188,현대 사회에서 전쟁의 궁극적인 목적으로 보는 것은?,20507,4
1189,17세기 이전 베이크드 빈즈는 어떤 콩으로 만들었는가?,40996,1
1190,경상도가 만들어질 떄 중점이 되었던 곳은?,15568,21
1191,비트겐슈타인이 소피야 야노프스카야를 만났던 연도는?,4935,2
1192,공하류의 무서운 새우라는 의미는 어떤 동물 종류의 외형에서 따온 것인가?,37850,1
1193,송상현의 위패가 있는 절은?,52674,1
1194,"아물레흐티에서 ""최저의 인간쓰레기""라고 지칭한 사람들은?",46210,1
1195,디오게네스는 누구에 의해 죽임을 당했나요?,59761,20
1196,하이든의 <천지창조>에 영향을 준 것은?,5403,2
1197,S/W 취약점 찾기 대회에서 수상한 해커그룹들이 찾은 보안 취약점의 특징은?,20281,1
1198,기원전 234년에 진나라는 어디를 다시 침략하기로 하였나요?,5866,7
1199,전북 남원과 전남 나주가 특별 재난 지역으로 지정된 것은 언제인가?,59437,21
1200,줄리에 두보의 <<제공>>을 비행 전술학교의 교본으로 사용한 국가는?,30755,1
1201,아오테아로아는 보통 뭐라고 해석하는가?,8735,4
1202,여운형의 행동을 친일로 매도한 인물은 누구인가?,5623,2
1203,"헬싱키, 비푸리, 발케아코스에서 첫 여성적위대가 만들어진 년도는?",46209,3
1204,급성 기관지염 치료를 위해 약과 함께 추천되는 것은?,45691,2
1205,에드워드 스톤은 백버드나무의 어떤 것을 사용하여 사람들을 해열할 수 있었나?,7415,1
1206,ISO 26000는 기업이 무엇을 시행할 때 필요한 지침서인가?,34766,2
1207,<Notes on the State of Virginia>에서 오아이오강이 지구상에서 가장 아름다운 강이라고 표현한 사람은?,21298,1
1208,1954년 총선에서 자유당과 라이벌이었던 인물은?,15767,2
1209,프랑켄슈타인과 앙리 관계를 알 수 있는 노래는?,42857,1
1210,1951년과 1952년의 레슬링 대회에서 안데르베리에게 패배한 인물은?,47595,1
1211,2005년에 하라 연구진들이 발견한 작용을 줄일 수 있는 물질은?,56843,4
1212,천주교로 종교를 바꿨다는 의심을 받았던 학자는?,5322,6
1213,백인들이 신대륙으로 갈 때 탔던 배는?,15483,1
1214,베토벤은 무엇에 대한 근심으로 유서를 작성하였나요?,7872,2
1215,고든은 블랙메사 연구소의 어디에서 일했나요?,24718,1
1216,왕식렴의 도움을 받아 왕의 자리를 차지하려고 한 인물은 누구인가요?,16119,3
1217,올리벤사가 1297년 이후 처음으로 소유 국가가 바뀐 해는?,29330,1
1218,꿀풀과와 유사하게 생긴 식물은?,7623,2
1219,천지가 용호라고 불리게 된 계기를 제공한 사람은?,8335,2
1220,정태가 혜주의 약 봉투를 본 곳은?,32658,1
1221,북지황군위문단 파견에 지원을 해준 기구는?,15359,4
1222,10월 23일 독일군은 어디에서 후퇴하던 중이었나?,44364,10
1223,10월 15일에 호르티를 붙잡은 사람의 소속은 어디인가?,57424,2
1224,우룡은 그림에서 어떤 모습으로 묘사되었는가?,18694,1
1225,추측으로만 채헌덕이 범인이라고 발표한 단체는?,17433,9
1226,1990년 FIFA 월드컵 당시 한국은 2차전에서 어느 국가에 패배했나요?,51700,21
1227,슈파이어는 어느 주의 도시인가?,48253,7
1228,구룡이 위치한 도는?,17586,21
1229,팩트의 후손들이 반대한 것은?,50081,1
1230,미카엘이 가진 권력을 잃고 죽은 해는?,14333,14
1231,소영이 창문을 두드리는 모습을 바람에 흔들리는 것으로 착각한 인물은?,10782,1
1232,지방 당국은 무엇을 목표로 특정 분야에만 투자하였는가?,40695,1
1233,아멧의 네 부분 중 하나로 머리부위와 연결되어 올렸다 내렸다 할 수 있는 부분은?,38543,1
1234,홍승대가 임금 체불로 고소한 사람은?,36307,2
1235,고흥 월포농악은 어떤 굿의 한 종류인가?,54708,1
1236,KBO 리그의 첫 번째 승부 조작 사건이 일어난 연도는?,52500,1
1237,판타로스에게 메넬라오스를 화살로 쏴 죽이라고 사주한 것은 누구인가?,19488,1
1238,흑기사의 막강한 오라력은 어디서 오는가?,22678,1
1239,2017년 총선거에서 50석을 차지한 당이 만들어진 달은?,50015,3
1240,1979년 이래로 가장 큰 폭발이 관측된 화산은?,8268,2
1241,세계 1차 대전이 끝난 직후에 메테스키는 무엇으로 일했나요?,46019,1
1242,리루이취앤의 스승이 심층적으로 연구한 학자는?,45344,1
1243,"고등학교에서 문,이과로 나뉘어지지 않게 되는 해는 언제인가?",33541,17
1244,헨슬로가 처음으로 지질학 강의를 들은 때는 언제였나요?,27024,1
1245,연합군이 유일하게 피해를 입었던 지역은 어디인가?,58352,1
1246,스콴토가 고향으로 귀향한 년도는?,27558,2
1247,주로 튀김류나 육류 종류와 곁들여 마시는 주류는?,17085,1
1248,일부 중국인 네티즌들은 누구로부터 사과를 받길 원했는가?,60325,1
1249,게오르기 테르테르의 처남은?,36918,2
1250,예루살렘 성경이 많이 보급되기 전에 사용되던 것은 무엇인가요?,34636,2
1251,시각예술가들이 존 케이지의 혁신을 받아들임으로 시작된 현대 미술의 트렌드는?,6362,2
1252,핵무기 공유 협정을 맺은 경우 발사에 필요한 물건은?,44389,1
1253,코끼리 모습의 폭포에 이름을 붙여준 부족은?,57083,2
1254,장궁병들은 어떤 무기를 통해 기사들의 말을 공격했나요?,9053,6
